mu	nu	muz	nuz	product_mean	product_std	matrix_mean	matrix_std
146	254	z^7+z^4+z	z^7+z^6+z^5+z^4+z^3+z^2+z	0.000125512	2.30198e-05	0.000258471	1.53305e-05
148	2	z^7+z^4+z^2	z	0.000128574	2.4112e-05	0.000262597	1.61935e-05
148	4	z^7+z^4+z^2	z^2	0.000126333	2.28539e-05	0.000257799	1.25373e-05
148	7	z^7+z^4+z^2	z^2+z+1	0.000128293	2.29589e-05	0.000261942	1.45421e-05
148	8	z^7+z^4+z^2	z^3	0.000124498	2.1759e-05	0.000255926	1.37059e-05
148	11	z^7+z^4+z^2	z^3+z+1	0.000126168	2.32364e-05	0.000258633	1.53267e-05
148	13	z^7+z^4+z^2	z^3+z^2+1	0.000125057	2.19459e-05	0.000255979	1.29734e-05
148	14	z^7+z^4+z^2	z^3+z^2+z	0.000126366	2.28693e-05	0.000259012	1.32451e-05
148	16	z^7+z^4+z^2	z^4	0.00012727	2.25574e-05	0.000261487	1.61905e-05
148	19	z^7+z^4+z^2	z^4+z+1	0.000124841	2.23053e-05	0.000256675	1.3953e-05
148	21	z^7+z^4+z^2	z^4+z^2+1	0.000126427	2.24961e-05	0.000260483	1.60888e-05
148	22	z^7+z^4+z^2	z^4+z^2+z	0.000126746	2.34346e-05	0.00025971	1.56026e-05
148	25	z^7+z^4+z^2	z^4+z^3+1	0.000126536	2.29633e-05	0.000260714	1.69084e-05
148	26	z^7+z^4+z^2	z^4+z^3+z	0.000125785	2.2858e-05	0.000257307	1.50282e-05
148	28	z^7+z^4+z^2	z^4+z^3+z^2	0.000125961	2.27744e-05	0.000259058	1.51465e-05
148	31	z^7+z^4+z^2	z^4+z^3+z^2+z+1	0.000125635	2.32965e-05	0.000258327	1.43876e-05
148	32	z^7+z^4+z^2	z^5	0.000125974	2.3104e-05	0.000257156	1.34538e-05
148	35	z^7+z^4+z^2	z^5+z+1	0.000127278	2.29162e-05	0.000260574	1.53076e-05
148	37	z^7+z^4+z^2	z^5+z^2+1	0.000125733	2.31681e-05	0.000257547	1.41114e-05
148	38	z^7+z^4+z^2	z^5+z^2+z	0.000127522	2.34268e-05	0.000260993	1.72722e-05
148	41	z^7+z^4+z^2	z^5+z^3+1	0.000125512	2.30336e-05	0.000258627	1.48768e-05
148	42	z^7+z^4+z^2	z^5+z^3+z	0.000125594	2.26894e-05	0.000258747	1.5296e-05
148	44	z^7+z^4+z^2	z^5+z^3+z^2	0.000127147	2.22975e-05	0.000261688	1.64637e-05
148	47	z^7+z^4+z^2	z^5+z^3+z^2+z+1	0.00012659	2.31347e-05	0.000258631	1.42617e-05
148	49	z^7+z^4+z^2	z^5+z^4+1	0.000125166	2.34021e-05	0.000257518	1.51055e-05
148	50	z^7+z^4+z^2	z^5+z^4+z	0.000125197	2.33645e-05	0.000255786	1.40934e-05
148	52	z^7+z^4+z^2	z^5+z^4+z^2	0.000126346	2.28512e-05	0.000260253	1.54265e-05
148	55	z^7+z^4+z^2	z^5+z^4+z^2+z+1	0.000125924	2.35707e-05	0.000258472	1.77293e-05
148	56	z^7+z^4+z^2	z^5+z^4+z^3	0.000126381	2.19966e-05	0.000259013	1.50853e-05
148	59	z^7+z^4+z^2	z^5+z^4+z^3+z+1	0.000156326	0.000260143	0.000292904	7.38748e-05
148	61	z^7+z^4+z^2	z^5+z^4+z^3+z^2+1	0.000131818	2.58614e-05	0.00027312	5.51182e-05
148	62	z^7+z^4+z^2	z^5+z^4+z^3+z^2+z	0.000127872	2.24307e-05	0.00026213	1.54708e-05
148	64	z^7+z^4+z^2	z^6	0.000125842	2.334e-05	0.000258938	1.60594e-05
148	67	z^7+z^4+z^2	z^6+z+1	0.00012518	2.20898e-05	0.000256632	1.48082e-05
148	69	z^7+z^4+z^2	z^6+z^2+1	0.000125483	2.30198e-05	0.000258039	1.58636e-05
148	70	z^7+z^4+z^2	z^6+z^2+z	0.000125765	2.28533e-05	0.00025791	1.41556e-05
148	73	z^7+z^4+z^2	z^6+z^3+1	0.000127209	2.22128e-05	0.000261021	1.63152e-05
148	74	z^7+z^4+z^2	z^6+z^3+z	0.000125119	2.22171e-05	0.000256419	1.37707e-05
148	76	z^7+z^4+z^2	z^6+z^3+z^2	0.000124295	2.20566e-05	0.00025517	1.35142e-05
148	79	z^7+z^4+z^2	z^6+z^3+z^2+z+1	0.000126602	2.22341e-05	0.000259524	1.45713e-05
148	81	z^7+z^4+z^2	z^6+z^4+1	0.000127184	2.40939e-05	0.000261642	1.63206e-05
148	82	z^7+z^4+z^2	z^6+z^4+z	0.000125546	2.27065e-05	0.000256325	1.33641e-05
148	84	z^7+z^4+z^2	z^6+z^4+z^2	0.000126336	2.35908e-05	0.00025885	1.51156e-05
148	87	z^7+z^4+z^2	z^6+z^4+z^2+z+1	0.000125797	2.34726e-05	0.000256516	1.33662e-05
148	88	z^7+z^4+z^2	z^6+z^4+z^3	0.000124437	2.20526e-05	0.000255417	1.35996e-05
148	91	z^7+z^4+z^2	z^6+z^4+z^3+z+1	0.000130048	2.26499e-05	0.000266059	1.55004e-05
148	93	z^7+z^4+z^2	z^6+z^4+z^3+z^2+1	0.000125211	2.31502e-05	0.000256141	1.33946e-05
148	94	z^7+z^4+z^2	z^6+z^4+z^3+z^2+z	0.000124553	2.18995e-05	0.000256104	1.44329e-05
148	97	z^7+z^4+z^2	z^6+z^5+1	0.000125334	2.17738e-05	0.000256685	1.43129e-05
148	98	z^7+z^4+z^2	z^6+z^5+z	0.000126929	2.23586e-05	0.000260525	1.51628e-05
148	100	z^7+z^4+z^2	z^6+z^5+z^2	0.000127363	2.26163e-05	0.000261497	1.48133e-05
148	103	z^7+z^4+z^2	z^6+z^5+z^2+z+1	0.00012581	2.17018e-05	0.00025946	1.52242e-05
148	104	z^7+z^4+z^2	z^6+z^5+z^3	0.000127078	2.34408e-05	0.000260712	1.48372e-05
148	107	z^7+z^4+z^2	z^6+z^5+z^3+z+1	0.000127301	2.43133e-05	0.000258152	1.34451e-05
148	109	z^7+z^4+z^2	z^6+z^5+z^3+z^2+1	0.000130231	2.32134e-05	0.00026601	1.53792e-05
148	110	z^7+z^4+z^2	z^6+z^5+z^3+z^2+z	0.000125436	2.26499e-05	0.000257875	1.56178e-05
148	112	z^7+z^4+z^2	z^6+z^5+z^4	0.000125161	2.24795e-05	0.000257281	1.48834e-05
148	115	z^7+z^4+z^2	z^6+z^5+z^4+z+1	0.000125648	2.23075e-05	0.000257607	1.52613e-05
148	117	z^7+z^4+z^2	z^6+z^5+z^4+z^2+1	0.000126543	2.27935e-05	0.000261126	1.63185e-05
148	118	z^7+z^4+z^2	z^6+z^5+z^4+z^2+z	0.000129179	2.29894e-05	0.000264505	1.58473e-05
148	121	z^7+z^4+z^2	z^6+z^5+z^4+z^3+1	0.000126581	2.32253e-05	0.000260351	1.5982e-05
148	122	z^7+z^4+z^2	z^6+z^5+z^4+z^3+z	0.000127843	2.31791e-05	0.000259817	1.3347e-05
148	124	z^7+z^4+z^2	z^6+z^5+z^4+z^3+z^2	0.000125465	2.22756e-05	0.000258369	1.67925e-05
148	127	z^7+z^4+z^2	z^6+z^5+z^4+z^3+z^2+z+1	0.000127259	2.30406e-05	0.000262212	1.57448e-05
148	128	z^7+z^4+z^2	z^7	0.00012655	2.22255e-05	0.000259417	1.55227e-05
148	131	z^7+z^4+z^2	z^7+z+1	0.000124896	2.21679e-05	0.000257432	1.50602e-05
148	133	z^7+z^4+z^2	z^7+z^2+1	0.000126572	2.32309e-05	0.000260084	1.69342e-05
148	134	z^7+z^4+z^2	z^7+z^2+z	0.000126822	2.33565e-05	0.000259785	1.53819e-05
148	137	z^7+z^4+z^2	z^7+z^3+1	0.000127675	2.31404e-05	0.00026265	1.5965e-05
148	138	z^7+z^4+z^2	z^7+z^3+z	0.000126411	2.30568e-05	0.000258903	1.50815e-05
148	140	z^7+z^4+z^2	z^7+z^3+z^2	0.000125557	2.33766e-05	0.000257388	1.50203e-05
148	143	z^7+z^4+z^2	z^7+z^3+z^2+z+1	0.000125982	2.36938e-05	0.000258813	1.61726e-05
148	145	z^7+z^4+z^2	z^7+z^4+1	0.000125202	2.2714e-05	0.000257552	1.42274e-05
148	146	z^7+z^4+z^2	z^7+z^4+z	0.000127581	2.33409e-05	0.000262828	1.59507e-05
148	148	z^7+z^4+z^2	z^7+z^4+z^2	0.000125151	2.30929e-05	0.000255456	1.35876e-05
148	151	z^7+z^4+z^2	z^7+z^4+z^2+z+1	0.000124653	2.26248e-05	0.00025509	1.28462e-05
148	152	z^7+z^4+z^2	z^7+z^4+z^3	0.000125245	2.28688e-05	0.000255945	1.23018e-05
148	155	z^7+z^4+z^2	z^7+z^4+z^3+z+1	0.000125158	2.17699e-05	0.000257857	1.47635e-05
148	157	z^7+z^4+z^2	z^7+z^4+z^3+z^2+1	0.000127062	2.25753e-05	0.000260451	1.60442e-05
148	158	z^7+z^4+z^2	z^7+z^4+z^3+z^2+z	0.000125377	2.2815e-05	0.000256564	1.4511e-05
148	161	z^7+z^4+z^2	z^7+z^5+1	0.00012757	2.25753e-05	0.000261636	1.60396e-05
148	162	z^7+z^4+z^2	z^7+z^5+z	0.000124801	2.26166e-05	0.000255206	1.38708e-05
148	164	z^7+z^4+z^2	z^7+z^5+z^2	0.000126343	2.34827e-05	0.000258417	1.49783e-05
148	167	z^7+z^4+z^2	z^7+z^5+z^2+z+1	0.000124738	2.28105e-05	0.000255315	1.4342e-05
148	168	z^7+z^4+z^2	z^7+z^5+z^3	0.000126929	2.38253e-05	0.00025859	1.54463e-05
148	171	z^7+z^4+z^2	z^7+z^5+z^3+z+1	0.000125495	2.25908e-05	0.00025729	1.41713e-05
148	173	z^7+z^4+z^2	z^7+z^5+z^3+z^2+1	0.000125519	2.32186e-05	0.000258037	1.50431e-05
148	174	z^7+z^4+z^2	z^7+z^5+z^3+z^2+z	0.000126197	2.25946e-05	0.000258652	1.42956e-05
148	176	z^7+z^4+z^2	z^7+z^5+z^4	0.000125664	2.30305e-05	0.000257191	1.3858e-05
148	179	z^7+z^4+z^2	z^7+z^5+z^4+z+1	0.000126924	2.36152e-05	0.000259929	1.69462e-05
148	181	z^7+z^4+z^2	z^7+z^5+z^4+z^2+1	0.000126551	2.33024e-05	0.000257641	1.45923e-05
148	182	z^7+z^4+z^2	z^7+z^5+z^4+z^2+z	0.000126489	2.30803e-05	0.000258671	1.38816e-05
148	185	z^7+z^4+z^2	z^7+z^5+z^4+z^3+1	0.000126516	2.27803e-05	0.000258768	1.37639e-05
148	186	z^7+z^4+z^2	z^7+z^5+z^4+z^3+z	0.000126867	2.36789e-05	0.000259288	1.46544e-05
148	188	z^7+z^4+z^2	z^7+z^5+z^4+z^3+z^2	0.000126117	2.29597e-05	0.000256738	1.41513e-05
148	191	z^7+z^4+z^2	z^7+z^5+z^4+z^3+z^2+z+1	0.000126233	2.26899e-05	0.000258808	1.43288e-05
148	193	z^7+z^4+z^2	z^7+z^6+1	0.000126831	2.30791e-05	0.000259308	1.5565e-05
148	194	z^7+z^4+z^2	z^7+z^6+z	0.000126093	2.28355e-05	0.00025843	1.44989e-05
148	196	z^7+z^4+z^2	z^7+z^6+z^2	0.000127109	2.20577e-05	0.000260119	1.41919e-05
148	199	z^7+z^4+z^2	z^7+z^6+z^2+z+1	0.000126508	2.38476e-05	0.000258289	1.51669e-05
148	200	z^7+z^4+z^2	z^7+z^6+z^3	0.000125	2.2062e-05	0.000256156	1.47918e-05
148	203	z^7+z^4+z^2	z^7+z^6+z^3+z+1	0.000125916	2.22532e-05	0.000258664	1.56193e-05
148	205	z^7+z^4+z^2	z^7+z^6+z^3+z^2+1	0.000127503	2.35355e-05	0.000260297	1.4733e-05
148	206	z^7+z^4+z^2	z^7+z^6+z^3+z^2+z	0.000125681	2.22748e-05	0.000258266	1.51935e-05
148	208	z^7+z^4+z^2	z^7+z^6+z^4	0.000125798	2.31131e-05	0.000257769	1.46561e-05
148	211	z^7+z^4+z^2	z^7+z^6+z^4+z+1	0.000126909	2.35373e-05	0.000258815	1.38009e-05
148	213	z^7+z^4+z^2	z^7+z^6+z^4+z^2+1	0.000126919	2.49869e-05	0.000258616	1.51175e-05
148	214	z^7+z^4+z^2	z^7+z^6+z^4+z^2+z	0.000127567	2.24894e-05	0.000261873	1.56794e-05
148	217	z^7+z^4+z^2	z^7+z^6+z^4+z^3+1	0.000128334	2.35339e-05	0.000262775	1.75876e-05
148	218	z^7+z^4+z^2	z^7+z^6+z^4+z^3+z	0.000125959	2.32811e-05	0.000257189	1.3116e-05
148	220	z^7+z^4+z^2	z^7+z^6+z^4+z^3+z^2	0.000125912	2.37993e-05	0.000256345	1.34641e-05
148	223	z^7+z^4+z^2	z^7+z^6+z^4+z^3+z^2+z+1	0.000127028	2.31084e-05	0.000261796	1.63156e-05
148	224	z^7+z^4+z^2	z^7+z^6+z^5	0.000126492	2.30016e-05	0.000258706	1.43435e-05
148	227	z^7+z^4+z^2	z^7+z^6+z^5+z+1	0.000125733	2.30985e-05	0.000256986	1.38549e-05
148	229	z^7+z^4+z^2	z^7+z^6+z^5+z^2+1	0.000126078	2.2801e-05	0.000257876	1.39204e-05
148	230	z^7+z^4+z^2	z^7+z^6+z^5+z^2+z	0.000126645	2.34523e-05	0.000259123	1.50957e-05
148	233	z^7+z^4+z^2	z^7+z^6+z^5+z^3+1	0.000128333	2.23982e-05	0.000261605	1.48357e-05
148	234	z^7+z^4+z^2	z^7+z^6+z^5+z^3+z	0.000125962	2.22061e-05	0.000257168	1.42438e-05
148	236	z^7+z^4+z^2	z^7+z^6+z^5+z^3+z^2	0.000124829	2.28628e-05	0.000256132	1.39781e-05
148	239	z^7+z^4+z^2	z^7+z^6+z^5+z^3+z^2+z+1	0.000125402	2.21321e-05	0.000257624	1.42057e-05
148	241	z^7+z^4+z^2	z^7+z^6+z^5+z^4+1	0.000126638	2.35354e-05	0.000258976	1.71766e-05
148	242	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z	0.00012713	2.296e-05	0.000260108	1.43861e-05
148	244	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z^2	0.000125326	2.25982e-05	0.000256128	1.47226e-05
148	247	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z^2+z+1	0.000124681	2.22621e-05	0.000255939	1.51807e-05
148	248	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z^3	0.000126275	2.34677e-05	0.000259008	1.65426e-05
148	251	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z^3+z+1	0.000126866	2.34369e-05	0.000260118	1.54933e-05
148	253	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z^3+z^2+1	0.000125833	2.30997e-05	0.000257465	1.35543e-05
148	254	z^7+z^4+z^2	z^7+z^6+z^5+z^4+z^3+z^2+z	0.000125337	2.24222e-05	0.000256239	1.3655e-05
151	2	z^7+z^4+z^2+z+1	z	0.000131277	2.40456e-05	0.000267812	1.51355e-05
151	3	z^7+z^4+z^2+z+1	z+1	0.000132293	2.42671e-05	0.000270199	1.4299e-05
151	4	z^7+z^4+z^2+z+1	z^2	0.000133092	2.43595e-05	0.000271366	1.41458e-05
151	5	z^7+z^4+z^2+z+1	z^2+1	0.000130626	2.41992e-05	0.000268053	1.46474e-05
151	6	z^7+z^4+z^2+z+1	z^2+z	0.000130206	2.33514e-05	0.000267582	1.4676e-05
151	7	z^7+z^4+z^2+z+1	z^2+z+1	0.000130611	2.41828e-05	0.000268032	1.51639e-05
151	8	z^7+z^4+z^2+z+1	z^3	0.000133331	2.38394e-05	0.000272414	1.61401e-05
151	9	z^7+z^4+z^2+z+1	z^3+1	0.000132343	2.34482e-05	0.000271924	1.64325e-05
151	10	z^7+z^4+z^2+z+1	z^3+z	0.00013089	2.40567e-05	0.000267951	1.52843e-05
151	11	z^7+z^4+z^2+z+1	z^3+z+1	0.000132545	2.46297e-05	0.000270866	1.62484e-05
151	12	z^7+z^4+z^2+z+1	z^3+z^2	0.000132599	2.41999e-05	0.000270717	1.53862e-05
151	13	z^7+z^4+z^2+z+1	z^3+z^2+1	0.000130885	2.42772e-05	0.000266789	1.44259e-05
151	14	z^7+z^4+z^2+z+1	z^3+z^2+z	0.000134171	2.47884e-05	0.000275138	1.5623e-05
151	16	z^7+z^4+z^2+z+1	z^4	0.000131845	2.48585e-05	0.000269517	1.45594e-05
151	18	z^7+z^4+z^2+z+1	z^4+z	0.000131221	2.44585e-05	0.00026855	1.45159e-05
151	19	z^7+z^4+z^2+z+1	z^4+z+1	0.00013283	2.52194e-05	0.000271658	1.60577e-05
151	20	z^7+z^4+z^2+z+1	z^4+z^2	0.000131378	2.43637e-05	0.000269286	1.52477e-05
151	21	z^7+z^4+z^2+z+1	z^4+z^2+1	0.000133064	2.4807e-05	0.000272029	1.71443e-05
151	22	z^7+z^4+z^2+z+1	z^4+z^2+z	0.000130261	2.40388e-05	0.000268868	1.5948e-05
151	23	z^7+z^4+z^2+z+1	z^4+z^2+z+1	0.000132236	2.35785e-05	0.000270491	1.58572e-05
151	24	z^7+z^4+z^2+z+1	z^4+z^3	0.000132765	2.49482e-05	0.000271547	1.64448e-05
151	25	z^7+z^4+z^2+z+1	z^4+z^3+1	0.000132272	2.47614e-05	0.000269791	1.48993e-05
151	26	z^7+z^4+z^2+z+1	z^4+z^3+z	0.000132951	2.43585e-05	0.000272145	1.61518e-05
151	27	z^7+z^4+z^2+z+1	z^4+z^3+z+1	0.000132475	2.5385e-05	0.000268872	1.39361e-05
151	28	z^7+z^4+z^2+z+1	z^4+z^3+z^2	0.000132619	2.65872e-05	0.000269859	1.60466e-05
151	29	z^7+z^4+z^2+z+1	z^4+z^3+z^2+1	0.000131627	2.39921e-05	0.000269079	1.54618e-05
151	31	z^7+z^4+z^2+z+1	z^4+z^3+z^2+z+1	0.000132103	2.50822e-05	0.000269847	1.52304e-05
151	32	z^7+z^4+z^2+z+1	z^5	0.000132746	2.50487e-05	0.000270871	1.49076e-05
151	33	z^7+z^4+z^2+z+1	z^5+1	0.000131294	2.51246e-05	0.000269174	1.70129e-05
151	35	z^7+z^4+z^2+z+1	z^5+z+1	0.000131909	2.51484e-05	0.000268494	1.51405e-05
151	36	z^7+z^4+z^2+z+1	z^5+z^2	0.000131241	2.44408e-05	0.000268328	1.43767e-05
151	37	z^7+z^4+z^2+z+1	z^5+z^2+1	0.000130709	2.34395e-05	0.000267787	1.49786e-05
151	38	z^7+z^4+z^2+z+1	z^5+z^2+z	0.000133082	2.44647e-05	0.000271293	1.49473e-05
151	39	z^7+z^4+z^2+z+1	z^5+z^2+z+1	0.000130443	2.34794e-05	0.000268908	1.56551e-05
151	40	z^7+z^4+z^2+z+1	z^5+z^3	0.000133351	2.47609e-05	0.000271627	1.59753e-05
151	41	z^7+z^4+z^2+z+1	z^5+z^3+1	0.000131487	2.46369e-05	0.00026855	1.5002e-05
151	42	z^7+z^4+z^2+z+1	z^5+z^3+z	0.000131535	2.42926e-05	0.000267647	1.40156e-05
151	43	z^7+z^4+z^2+z+1	z^5+z^3+z+1	0.000132949	2.46812e-05	0.000270267	1.52082e-05
151	44	z^7+z^4+z^2+z+1	z^5+z^3+z^2	0.000130231	2.36316e-05	0.000268657	1.62634e-05
151	46	z^7+z^4+z^2+z+1	z^5+z^3+z^2+z	0.000131431	2.43225e-05	0.000269266	1.57105e-05
151	47	z^7+z^4+z^2+z+1	z^5+z^3+z^2+z+1	0.000130983	2.35627e-05	0.000268609	1.50048e-05
151	48	z^7+z^4+z^2+z+1	z^5+z^4	0.000131719	2.43061e-05	0.000269676	1.48587e-05
151	49	z^7+z^4+z^2+z+1	z^5+z^4+1	0.000133116	2.42897e-05	0.000273586	1.56235e-05
151	50	z^7+z^4+z^2+z+1	z^5+z^4+z	0.000133952	2.57937e-05	0.00027229	1.65051e-05
151	52	z^7+z^4+z^2+z+1	z^5+z^4+z^2	0.000131486	2.4381e-05	0.000269081	1.47451e-05
151	53	z^7+z^4+z^2+z+1	z^5+z^4+z^2+1	0.000132187	2.46198e-05	0.000269256	1.45192e-05
151	54	z^7+z^4+z^2+z+1	z^5+z^4+z^2+z	0.000130729	2.34871e-05	0.000268467	1.61729e-05
151	55	z^7+z^4+z^2+z+1	z^5+z^4+z^2+z+1	0.000133529	2.39341e-05	0.000273759	1.63532e-05
151	56	z^7+z^4+z^2+z+1	z^5+z^4+z^3	0.000133934	2.58659e-05	0.000271475	1.6095e-05
151	57	z^7+z^4+z^2+z+1	z^5+z^4+z^3+1	0.000132082	2.47915e-05	0.000269117	1.42267e-05
151	58	z^7+z^4+z^2+z+1	z^5+z^4+z^3+z	0.000131926	2.41148e-05	0.000269072	1.45983e-05
151	59	z^7+z^4+z^2+z+1	z^5+z^4+z^3+z+1	0.000131553	2.43188e-05	0.000268947	1.49696e-05
151	61	z^7+z^4+z^2+z+1	z^5+z^4+z^3+z^2+1	0.000133292	2.59023e-05	0.00027104	1.57993e-05
151	62	z^7+z^4+z^2+z+1	z^5+z^4+z^3+z^2+z	0.00013286	2.44962e-05	0.000271476	1.61463e-05
151	63	z^7+z^4+z^2+z+1	z^5+z^4+z^3+z^2+z+1	0.00013171	2.40863e-05	0.000269344	1.48591e-05
151	64	z^7+z^4+z^2+z+1	z^6	0.000130284	2.38941e-05	0.000267243	1.41479e-05
151	65	z^7+z^4+z^2+z+1	z^6+1	0.000131161	2.39079e-05	0.000268706	1.46227e-05
151	66	z^7+z^4+z^2+z+1	z^6+z	0.00013341	2.49186e-05	0.000272998	1.59807e-05
151	67	z^7+z^4+z^2+z+1	z^6+z+1	0.000131209	2.3995e-05	0.000268522	1.52844e-05
151	69	z^7+z^4+z^2+z+1	z^6+z^2+1	0.000131532	2.4359e-05	0.000269446	1.52166e-05
151	70	z^7+z^4+z^2+z+1	z^6+z^2+z	0.00013213	2.47443e-05	0.000268613	1.3169e-05
151	71	z^7+z^4+z^2+z+1	z^6+z^2+z+1	0.000131702	2.45661e-05	0.00026842	1.39232e-05
151	72	z^7+z^4+z^2+z+1	z^6+z^3	0.000133801	2.4308e-05	0.000273481	1.66267e-05
151	73	z^7+z^4+z^2+z+1	z^6+z^3+1	0.000131339	2.38371e-05	0.000269508	1.52377e-05
151	74	z^7+z^4+z^2+z+1	z^6+z^3+z	0.00013101	2.35903e-05	0.000268365	1.54632e-05
151	76	z^7+z^4+z^2+z+1	z^6+z^3+z^2	0.000130845	2.34933e-05	0.000269585	1.66155e-05
151	77	z^7+z^4+z^2+z+1	z^6+z^3+z^2+1	0.000132304	2.4573e-05	0.000270525	1.87824e-05
151	78	z^7+z^4+z^2+z+1	z^6+z^3+z^2+z	0.000134551	2.57239e-05	0.000273874	1.68413e-05
151	79	z^7+z^4+z^2+z+1	z^6+z^3+z^2+z+1	0.00013265	2.45533e-05	0.000270246	1.52833e-05
151	80	z^7+z^4+z^2+z+1	z^6+z^4	0.000134025	2.66931e-05	0.000272854	1.6811e-05
151	81	z^7+z^4+z^2+z+1	z^6+z^4+1	0.000133246	2.50384e-05	0.000272694	1.55913e-05
151	82	z^7+z^4+z^2+z+1	z^6+z^4+z	0.000134059	2.63792e-05	0.000274702	1.98059e-05
151	83	z^7+z^4+z^2+z+1	z^6+z^4+z+1	0.000135456	2.49104e-05	0.000277011	1.71209e-05
151	84	z^7+z^4+z^2+z+1	z^6+z^4+z^2	0.000133703	2.51972e-05	0.000273678	1.89763e-05
151	86	z^7+z^4+z^2+z+1	z^6+z^4+z^2+z	0.000133468	2.54697e-05	0.000271623	1.59389e-05
151	87	z^7+z^4+z^2+z+1	z^6+z^4+z^2+z+1	0.000132808	2.54046e-05	0.000272673	1.89403e-05
151	88	z^7+z^4+z^2+z+1	z^6+z^4+z^3	0.000132876	2.49017e-05	0.000271791	1.81903e-05
151	89	z^7+z^4+z^2+z+1	z^6+z^4+z^3+1	0.00013417	2.60494e-05	0.000275227	1.98863e-05
151	91	z^7+z^4+z^2+z+1	z^6+z^4+z^3+z+1	0.000133857	2.51207e-05	0.000272356	1.68712e-05
151	92	z^7+z^4+z^2+z+1	z^6+z^4+z^3+z^2	0.000133554	2.50114e-05	0.000271209	1.68919e-05
151	93	z^7+z^4+z^2+z+1	z^6+z^4+z^3+z^2+1	0.000132027	2.42466e-05	0.000270493	1.86168e-05
151	94	z^7+z^4+z^2+z+1	z^6+z^4+z^3+z^2+z	0.000135618	2.62267e-05	0.000276584	1.93565e-05
151	95	z^7+z^4+z^2+z+1	z^6+z^4+z^3+z^2+z+1	0.000133506	2.46516e-05	0.000273859	1.72327e-05
151	96	z^7+z^4+z^2+z+1	z^6+z^5	0.000132007	2.46977e-05	0.000268639	1.46324e-05
151	97	z^7+z^4+z^2+z+1	z^6+z^5+1	0.000132759	2.46446e-05	0.000271005	1.5984e-05
151	98	z^7+z^4+z^2+z+1	z^6+z^5+z	0.000132696	2.49742e-05	0.000271233	1.67512e-05
151	99	z^7+z^4+z^2+z+1	z^6+z^5+z+1	0.000136728	2.71699e-05	0.0002769	1.69978e-05
151	100	z^7+z^4+z^2+z+1	z^6+z^5+z^2	0.000135265	2.48108e-05	0.000276253	1.65023e-05
151	101	z^7+z^4+z^2+z+1	z^6+z^5+z^2+1	0.00013966	4.1479e-05	0.000294973	0.000101428
151	103	z^7+z^4+z^2+z+1	z^6+z^5+z^2+z+1	0.000134611	2.44417e-05	0.000275779	3.19917e-05
151	104	z^7+z^4+z^2+z+1	z^6+z^5+z^3	0.000132469	2.50612e-05	0.000271791	1.73309e-05
151	106	z^7+z^4+z^2+z+1	z^6+z^5+z^3+z	0.000132436	2.46099e-05	0.00027095	1.4954e-05
151	107	z^7+z^4+z^2+z+1	z^6+z^5+z^3+z+1	0.000133233	2.4119e-05	0.000271377	1.56987e-05
151	108	z^7+z^4+z^2+z+1	z^6+z^5+z^3+z^2	0.000131692	2.44568e-05	0.000268377	1.48778e-05
151	109	z^7+z^4+z^2+z+1	z^6+z^5+z^3+z^2+1	0.000131201	2.43086e-05	0.000269325	1.53882e-05
151	110	z^7+z^4+z^2+z+1	z^6+z^5+z^3+z^2+z	0.000132419	2.40589e-05	0.000271405	1.44593e-05
151	111	z^7+z^4+z^2+z+1	z^6+z^5+z^3+z^2+z+1	0.000131758	2.45517e-05	0.000269583	1.48152e-05
151	112	z^7+z^4+z^2+z+1	z^6+z^5+z^4	0.000132975	2.42137e-05	0.000271413	1.51328e-05
151	113	z^7+z^4+z^2+z+1	z^6+z^5+z^4+1	0.000131439	2.4144e-05	0.000270067	1.59728e-05
151	114	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z	0.000133492	2.49448e-05	0.000273592	1.72262e-05
151	115	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z+1	0.000132872	2.35302e-05	0.000272009	1.27186e-05
151	116	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^2	0.000130739	2.3837e-05	0.000268275	1.51481e-05
151	117	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^2+1	0.000132209	2.45786e-05	0.000270383	1.63696e-05
151	118	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^2+z	0.000132393	2.45247e-05	0.000271113	1.79991e-05
151	121	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^3+1	0.000132762	2.55539e-05	0.000270393	1.50886e-05
151	122	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^3+z	0.000132532	2.53574e-05	0.000270314	1.52063e-05
151	123	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^3+z+1	0.000132312	2.46199e-05	0.000270034	1.47509e-05
151	124	z^7+z^4+z^2+z+1	z^6+z^5+z^4+z^3+z^2	0.000132481	2.40893e-05	0.000271855	1.68051e-05
